x_tip,y_tip,tip_angle_deg,F_x,F_y
0.215,-0.035,0.0,72.16303,38.449173
0.215,-0.025,0.0,88.94965,29.371277
0.215,-0.015,0.0,102.32611,24.262959
0.215,-0.005,0.0,111.19735,22.468468
0.215,0.005,0.0,117.18915,23.09709
0.215,0.015,0.0,120.45235,25.547276
0.215,0.023,0.0,120.20324,27.965141
0.215,0.035,0.0,117.1118,31.986511
