x_tip,y_tip,tip_angle_deg,F_x,F_y
0.215,-0.035,0.0,117.241425,-72.24663
0.215,-0.025,0.0,127.37326,-71.26189
0.215,-0.015,0.0,134.81416,-68.64792
0.215,-0.005,0.0,142.09023,-64.323105
0.215,0.005,0.0,147.25172,-59.445694
0.215,0.015,0.0,151.68912,-53.30156
0.215,0.023,0.0,151.22119,-50.339302
0.215,0.035,0.0,145.83061,-48.229134
