x_tip,y_tip,tip_angle_deg,F_x,F_y
0.215,-0.035,0.0,333.83737,65.364426
0.215,-0.025,0.0,309.5891,89.688644
0.215,-0.015,0.0,283.27524,108.92183
0.215,-0.005,0.0,260.2453,121.83095
0.215,0.005,0.0,236.42929,128.92542
0.215,0.015,0.0,213.6316,132.05002
0.215,0.023,0.0,197.27513,131.51828
0.215,0.035,0.0,169.97311,125.87291
