theta,F_x,F_y,torque_x,torque_y
130.25320929136214,-0.16917251353768023,-0.09808276228484698,-3.806381554597805,-2.206862151409057
128.7225970464642,-0.17336687337745743,-0.05381738263135311,-3.900754650992792,-1.210891109205445
127.19198480156622,-0.16614325365339677,-0.05125465012509821,-3.738223207201427,-1.1532296278147096
125.66137255666825,-0.1635800337513107,-0.0440324039711071,-3.6805507594044906,-0.9907290893499098
124.1307603117703,-0.1617158738225208,-0.039139914640984076,-3.638607161006718,-0.8806480794221416
122.60014806687234,-0.1542592341073613,-0.05218655285464544,-3.4708327674156294,-1.1741974392295225
121.06953582197438,-0.15053091424978163,-0.05172060148987183,-3.3869455706200866,-1.163713533522116
119.53892357707642,-0.14866675432099177,-0.04543025806542796,-3.3450019722223145,-1.0221808064721292
118.00831133217847,-0.14004501465033864,-0.06034070173818379,-3.1510128296326196,-1.357665789109135
116.4776990872805,-0.13748179474825256,-0.05405035831373994,-3.0933403818356826,-1.2161330620591484
114.94708684238255,-0.13212233495298173,-0.06010772605579698,-2.972752536442089,-1.352423836255432
113.41647459748458,-0.12932609505979692,-0.04589620943020158,-2.9098371388454307,-1.0326647121795356
111.88586235258663,-0.12792797511320453,-0.039139914640984076,-2.878379440047102,-0.8806480794221416
110.35525010768868,-0.12210247533573623,-0.05055572307793778,-2.7473056950540653,-1.1375037692536
108.82463786279071,-0.1183741554781565,-0.036344206452342355,-2.663418498258521,-0.817744645177703
107.29402561789274,-0.11697603553156409,-0.027724106204030388,-2.631960799460192,-0.6237923895906837
105.76341337299479,-0.11464583562057676,-0.02772410620403038,-2.579531301462977,-0.6237923895906836
104.23280112809684,-0.10765523588761479,-0.033781473946087444,-2.4222428074713327,-0.7600831637869674
102.70218888319887,-0.10509201598552873,-0.03168469280460616,-2.364570359674396,-0.7129055881036386
101.1715766383009,-0.09996557618135661,-0.03168469280460615,-2.249225464080524,-0.7129055881036384
99.64096439340295,-0.09530517635938196,-0.028656008933577625,-2.144366468086094,-0.6447602010054965
98.110352148505,-0.09297497644839464,-0.02842303325119082,-2.0919369700888795,-0.6395182481517935
96.57973990360703,-0.08901363659971617,-0.03797503622905003,-2.002806823493614,-0.8544383151536258
95.04912765870907,-0.08412021678664278,-0.03517932804040831,-1.8927048776994624,-0.791534880909187
93.51851541381112,-0.08202303686675418,-0.03098576575744573,-1.8455183295019688,-0.6971797295425288
91.98790316891316,-0.08062491692016177,-0.02888898461596444,-1.8140606307036398,-0.6500021538591998
90.4572909240152,-0.07666357707148332,-0.02819005756880401,-1.7249304841083746,-0.6342762952980902
88.92667867911723,-0.0715371372673112,-0.0349463523580215,-1.609585588514502,-0.7862929280554838
87.39606643421928,-0.06850787738302767,-0.039139914640984076,-1.5414272411181227,-0.8806480794221416
85.86545418932133,-0.06547861749874415,-0.03681015781711598,-1.4732688937217433,-0.8282285508851095
84.33484194442336,-0.06244935761446062,-0.022132689826746942,-1.405110546325364,-0.49798552110180616
82.8042296995254,-0.05755593780138723,-0.03587825508756874,-1.2950086005312127,-0.8072607394702968
81.27361745462744,-0.0538276179438075,-0.043799428288720285,-1.2111214037356688,-0.9854871364962065
79.74300520972949,-0.04823513815743791,-0.044498355335880715,-1.0852906085423528,-1.001212995057316
78.21239296483152,-0.046370978228648045,-0.043566452606333475,-1.043347010144581,-0.9802451836425031
76.68178071993357,-0.0431086983532658,-0.04799299057168287,-0.9699457129484804,-1.0798422878628646
75.1511684750356,-0.038215278540192396,-0.044265379653493905,-0.8598437671543289,-0.9959710422036128
73.62055623013765,-0.03495299866481014,-0.04892489330123011,-0.7864424699582282,-1.1008100992776775
72.08994398523969,-0.03448695868261268,-0.045197282383041146,-0.7759565703587852,-1.0169388536184256
70.55933174034173,-0.03262279875382281,-0.048458941936456494,-0.7340129719610132,-1.090326193570271
69.02871949544377,-0.027263338958551958,-0.04939084466600373,-0.613425126567419,-1.111294004985084
50.97128050455623,-0.0016311399376913469,0.008853075930698789,-0.0367006485980553,0.19919420844072275
47.071280504556235,0.010718919590541496,-0.016774249131850313,0.24117569078718365,-0.37742060546663203
43.171280504556236,0.023068979118774337,-0.028656008933577625,0.5190520301724226,-0.6447602010054965
39.27128050455623,0.03471997867371097,-0.03005386302789849,0.7811995201584968,-0.676211918127716
35.37128050455623,0.04683701821084508,-0.04030479305291813,1.0538329097440142,-0.9068578436906578
31.471280504556233,0.0575559378013868,-0.0582439205967025,1.295008600531203,-1.3104882134258062
27.571280504556235,0.07037203731181711,-0.056147139455221214,1.583370839515885,-1.2633106377424772
23.671280504556236,0.0845862567688398,-0.05638011513760802,1.9031907772988954,-1.2685525905961803
19.77128050455623,0.09996557618135617,-0.06593211811546723,2.2492254640805136,-1.4834726575980126
15.87128050455623,0.11487885561167506,-0.058243920596702504,2.584774251262689,-1.3104882134258065
11.971280504556232,0.12909307506869777,-0.07548412109332645,2.9045941890456994,-1.698392724599845
8.071280504556233,0.146336554410004,-0.07688197518764732,3.29257247422509,-1.7298444417220646
4.1712805045562344,0.16474513370680388,-0.06896080198649576,3.7067655084030875,-1.5516180446961545
0.27128050455623587,0.18035747311041903,-0.10041251910871508,4.058043144984428,-2.2592816799460893
-3.62871949544377,0.19713491246952777,-0.10786774094509304,4.435535530564374,-2.427024171264593
-7.528719495443768,0.2181067116684137,-0.10367417866213045,4.9074010125393075,-2.3326690198979354
-11.428719495443767,0.23465113103642374,-0.09761681092007336,5.279650448319534,-2.1963782457016507
-15.328719495443766,0.2558559502264084,-0.11345915732237646,5.756758880094188,-2.55283103975347
-19.22871949544377,0.2730994295677147,-0.12464199007694335,6.144737165273582,-2.804444776731225
-23.12871949544376,0.2931391488022057,-0.11741974392295225,6.595630848049628,-2.6419442382664253
-27.028719495443767,0.3152760479565853,-0.11648784119340501,7.093711079023169,-2.620976426851613
-30.928719495443758,0.3357818071732737,-0.10856666799225347,7.555090661398658,-2.4427500298257026
-34.828719495443764,0.35675360637215975,-0.11229427891044243,8.026956143373594,-2.5266212754849544
-38.72871949544377,0.37539520566005835,-0.10087847047348872,8.446392127351313,-2.269765585653496
-42.62871949544376,0.40172646465421524,-0.05521523672567397,9.038845454719842,-1.2423428263276644
-46.52871949544377,0.4236303438174961,-0.028888984615964435,9.531682735893662,-0.6500021538591998
-50.42871949544376,0.4373785232923214,-0.08922968635414824,9.841016774077232,-2.007667942968335
-54.328719495443764,0.4604475024110959,-0.07781387791719455,10.360068804249657,-1.750812253136877
-58.22871949544377,0.47908910169899444,-0.1355918471491234,10.779504788227374,-3.050816560855276
-62.12871949544376,0.5019250608266702,-0.14630872853891672,11.29331386860008,-3.291946392125626
-66.02871949544377,0.5249940399454448,-0.2173663116668937,11.812365898772509,-4.890742012505108
-69.92871949544376,0.5468979191087256,-0.28283247841758735,12.305203179946325,-6.363730764395715
-73.82871949544376,0.5604130785924523,-0.3128863414454859,12.609294268330176,-7.039942682523432
-77.72871949544376,0.5848801776578192,-0.2905206759363521,13.15980399730093,-6.536715208567923
-81.62871949544376,0.605152916883409,-0.2989078005022773,13.6159406298767,-6.725425511301238
-85.52871949544377,0.6324162558419607,-0.21853119007882774,14.229365756444114,-4.916951776773624
-89.42871949544377,0.6480285952455758,-0.24625529628285822,14.580643393025454,-5.54074416636431
-93.32871949544375,0.6648060346046845,-0.23134485261010235,14.9581357786054,-5.205259183727303
-97.22871949544376,0.679253274052806,-0.22924807146862103,15.283198666188134,-5.158081608043973
-101.12871949544376,0.6953316534386184,-0.19243791365150506,15.644962202368912,-4.329853057158863
-105.02871949544377,0.7067496330024565,-0.14957038809233203,15.90186674255527,-3.3653337320774708
-108.92871949544377,0.7163034526375046,-0.0957530054609789,16.116827684343853,-2.154442622872025
-112.82871949544375,0.6717966343376466,-0.04822596625406968,15.115424272597048,-1.0850842407165675
-116.72871949544376,0.17779425320833295,-0.006057367742057054,4.000370697187491,-0.1362907741962837
-120.62871949544376,0.19130941269205945,0.031451717122219364,4.304461785571337,0.7076636352499356
-124.52871949544377,0.20296041224699607,0.041469671464852184,4.566609275557411,0.9330676079591741
-128.42871949544377,0.2127472518731428,0.031917668486992984,4.786813167145713,0.7181475409573421
-132.32871949544375,0.22369919145478329,0.035878255087568756,5.033231807732624,0.807260739470297
-136.22871949544376,0.2313888511610415,0.004426537965349397,5.2062491511234334,0.09959710422036143
-140.12871949544376,0.244904010644768,-0.0025627325062549033,5.510340239507279,-0.05766148139073532
-144.02871949544377,0.2619144699949754,0.0207348357324261,5.8930755748869466,0.4665338039795872
-142.49810725054581,0.2225340914992896,-0.05218655285464544,5.007017058734016,-1.1741974392295225
-140.96749500564786,0.2085528920333656,-0.05125465012509821,4.692440070750726,-1.1532296278147096
-139.43688276074988,0.19433867257634296,-0.05311845558419269,4.372620132967716,-1.1951652506443355
-137.90627051585193,0.18618297288788735,-0.03191766848699297,4.189116889977465,-0.7181475409573418
-136.37565827095398,0.18361975298580127,-0.018638054590944794,4.131444442180528,-0.41935622829625785
-134.84504602605602,0.17523103330624687,-0.013978540943208592,3.942698249390555,-0.3145171712221933
-133.31443378115807,0.17033761349317347,-0.011415808436953685,3.832596303596403,-0.2568556898314579
-131.7838215362601,0.16241493379581656,-0.010017954342632824,3.6543360104058724,-0.22540397270923854
-130.25320929136214,0.15589037404505204,-0.005824392059670242,3.5075334160136706,-0.13104882134258045
-128.7225970464642,0.15169601420527484,0.0032616595534153475,3.4131603196186835,0.0733873399518453
-127.19198480156622,0.14773467435659637,0.01071688138979327,3.3240301730234183,0.24112983127034857
-125.66137255666825,0.14097709461473312,0.014910443672755852,3.171984628831495,0.33548498263700666
-124.1307603117703,0.13841387471264707,0.0207348357324261,3.114312181034559,0.4665338039795872
-122.60014806687234,0.12886005507759904,0.00629034342444388,2.8993512392459784,0.1415327270499873
-121.06953582197438,0.12583079519331553,0.016541273449463524,2.831192891849599,0.37217865261292926
-119.53892357707642,0.12140341536243957,0.023996495285841437,2.73157684565489,0.5399211439314323
-118.00831133217847,0.11604395556716872,0.01980293300287886,2.610989000261296,0.44556599256477425
-116.4776990872805,0.11091751576299659,0.01281366253127456,2.495644104667423,0.28830740695367757
-114.94708684238255,0.10555805596772574,0.00862010024831198,2.3750562592738294,0.19395225558701956
-113.41647459748458,0.10392691603003462,0.01071688138979327,2.338355610675779,0.24112983127034857
-111.88586235258663,0.10182973611014601,0.014444492307982231,2.2911690624782852,0.3250010769296002
-110.35525010768868,0.09716933628817138,0.005358440694896639,2.186310066483856,0.12056491563517438
-108.82463786279071,0.09367403642169038,-0.005591416377283434,2.1076658194880333,-0.12580686848887726
-107.29402561789274,0.08831457662641952,-0.013978540943208597,1.987077974094439,-0.3145171712221934
-105.76341337299479,0.08481927675993854,-0.016541273449463503,1.9084337270986171,-0.37217865261292876
-104.23280112809684,0.0810909569023588,-0.014677467990369024,1.824546530303073,-0.330243029783303
-102.70218888319887,0.07782867702697654,-0.015143419355142644,1.7511452331069723,-0.3407269354907095
-101.1715766383009,0.07270223722280443,-0.016075322084689883,1.6358003375130996,-0.3616947469055224
-99.64096439340295,0.07037203731181711,-0.016541273449463503,1.583370839515885,-0.37217865261292876
-98.110352148505,0.06827485739192851,-0.013046638213661355,1.5361842913183914,-0.2935493598073805
-96.57973990360703,0.06221633762336145,-0.006989270471604293,1.3998675965256326,-0.15725858561109657
-95.04912765870907,0.05778895779248553,-0.001863805459094473,1.3002515503309244,-0.04193562282962564
-93.51851541381112,0.05639083784589313,0.004193562282962587,1.2687938515325954,0.0943551513666582
-91.98790316891316,0.04893419813073367,0.0006989270471604372,1.1010194579415076,0.015725858561109838
-90.4572909240152,0.04683701821084508,0.0030286838710285374,1.0538329097440142,0.0681453870981421
-88.92667867911723,0.04543889826425268,0.01118283275456689,1.0223752109456852,0.251613736977755
-87.39606643421928,0.04240963837996915,0.02026888436765248,0.9542168635493059,0.45604989827218073
-85.86545418932133,0.0370501785846983,0.019802933002878862,0.8336290181557118,0.44556599256477436
-84.33484194442336,0.03332185872711857,0.01863805459094481,0.7497418213601678,0.4193562282962583
-82.8042296995254,0.032622798753822374,0.015609370719916282,0.7340129719610033,0.35121084119811635
-81.27361745462744,0.02586521901195913,0.0160753220846899,0.5819674277690804,0.3616947469055227
-79.74300520972949,0.022835959127675602,0.018405078908557998,0.513809080372701,0.4141142754425549
-78.21239296483152,0.02027273922558954,0.021899714144360146,0.45613663257576464,0.4927435682481032
-76.68178071993357,0.017243479341306014,0.02586030074493592,0.3879782851793853,0.5818567667610582
-75.1511684750356,0.01211703953713389,0.0277241062040304,0.27263338958551253,0.623792389590684
-73.62055623013765,0.010019859617245296,0.030053863027898503,0.22544684138801915,0.6762119181277163
-72.08994398523969,0.0041943598397769745,0.028656008933577642,0.09437309639498193,0.6447602010054969
-70.55933174034173,0.0006990599732959818,0.030053863027898507,0.01572884939915959,0.6762119181277163
-69.02871949544377,-0.001165099955493881,0.029354935980738076,-0.02621474899861232,0.6604860595666067
