theta,F_x,F_y,torque_x,torque_y
-50.97128050455623,0.010252879608344029,-0.03704313349950279,0.23068979118774063,-0.8334705037388128
-47.071280504556235,-2.1691090763831245e-16,-0.018871030273331604,-4.88049542186203e-15,-0.42459818114996106
-43.171280504556236,-0.013049119501529254,-0.006057367742057052,-0.2936051887844082,-0.13629077419628366
-39.27128050455623,-0.025399179029762093,-0.008620100248311963,-0.5714815281696471,-0.19395225558701917
-35.37128050455623,-0.04171057840667339,0.011648784119340507,-0.9384880141501513,0.2620976426851614
-31.471280504556233,-0.057089897819189765,0.021899714144360146,-1.2845227009317697,0.4927435682481032
-27.571280504556235,-0.06920693735632387,-0.0051254650125098136,-1.5571560905172872,-0.1153229627814708
-23.671280504556236,-0.08225605685785292,-0.017240200496623937,-1.8507612793016908,-0.38790451117403857
-19.77128050455623,-0.09600423633267816,-0.023297568238680993,-2.1600953174852586,-0.5241952853703223
-15.87128050455623,-0.11697603553156409,0.013046638213661367,-2.631960799460192,0.2935493598073808
-11.971280504556232,-0.1356176348194627,0.011415808436953698,-3.051396783437911,0.2568556898314582
-8.071280504556233,-0.14773467435659682,-0.04030479305291813,-3.3240301730234285,-0.9068578436906578
-4.1712805045562344,-0.16218191380471825,-0.0633693856092123,-3.6490930606061602,-1.4258111762072767
-0.27128050455623587,-0.18035747311041941,-0.05241952853703226,-4.0580431449844365,-1.1794393920832258
3.62871949544377,-0.20179531229150285,-0.03238361985176659,-4.540394526558814,-0.7286314466647482
7.528719495443768,-0.21880577164171036,-0.06383533697398594,-4.923129861938484,-1.4362950819146836
11.428719495443767,-0.24234079074268236,-0.035645279405181925,-5.452667791710353,-0.8020187866165933
15.328719495443766,-0.2607493700394823,-0.04123669578246537,-5.8668608258883514,-0.9278256551054707
19.22871949544377,-0.2768277494252948,-0.07595007245810007,-6.228624362069133,-1.7088766303072516
23.12871949544376,-0.2961684086864896,-0.028888984615964435,-6.663789195446015,-0.6500021538591998
27.028719495443767,-0.3113147081079073,-0.08107553747060989,-7.004580932427913,-1.8241995930887223
30.928719495443758,-0.32692704751152235,-0.09016158908369548,-7.355858569009253,-2.0286357543831484
34.828719495443764,-0.3509281065946918,-0.07548412109332645,-7.895882398380566,-1.698392724599845
38.72871949544377,-0.37749238557994746,-0.04706108784213563,-8.493578675548818,-1.0588744764480515
42.62871949544376,-0.3858811052595017,-0.1418821905735673,-8.682324868338789,-3.192349287905264
46.52871949544377,-0.41617370410233706,-0.07152353449275067,-9.363908342302583,-1.6092795260868902
50.42871949544376,-0.44390308304308623,-0.021200787097199712,-9.98781936846944,-0.47701770968699353
54.328719495443764,-0.46650602217966336,-0.003727610918188954,-10.496385499042425,-0.08387124565925146
58.22871949544377,-0.4783900417256987,-0.07571709677571326,-10.76377593882822,-1.7036346774535482
62.12871949544376,-0.5054203606931518,-0.04682811215974882,-11.371958115595914,-1.0536325235943484
66.02871949544377,-0.5289553797941237,-0.027724106204030388,-11.901496045367782,-0.6237923895906837
69.92871949544376,-0.5566847587348729,-0.0034946352358021437,-12.525407071534639,-0.07862929280554823
73.82871949544376,-0.5862782976044119,0.0859680268007329,-13.191261696099266,1.93428060301649
77.72871949544376,-0.6079491567765941,0.08969563771892186,-13.678856027473367,2.0181518486757417
81.62871949544376,-0.6331153158152573,0.12487496575933017,-14.245094605843288,2.809686729584929
85.52871949544377,-0.6568833549073281,0.1525990719633606,-14.779875485414882,3.433479119175613
89.42871949544377,-0.6757579741863254,0.15772453697587038,-15.204554419192322,3.5488020819570836
93.32871949544375,-0.6904382336255456,0.1600542937997385,-15.534860256574774,3.6012216104941164
97.22871949544376,-0.6988269533050999,0.11066344913373476,-15.723606449364748,2.489927605509032
101.12871949544376,-0.14027803464143737,0.03937289032337091,-3.1562557794323407,0.8858900322758454
105.02871949544377,-0.1498318542764854,0.043799428288720285,-3.371216721220921,0.9854871364962065
108.92871949544377,-0.1509969542319791,0.022831616873907386,-3.397431470219529,0.5137113796629161
112.82871949544375,-0.16194889381361954,0.036577182134729186,-3.6438501108064396,0.8229865980314067
116.72871949544376,-0.165910233662298,0.034480400993247895,-3.7329802574017052,0.7758090223480776
120.62871949544376,-0.17243479341306248,0.019104005955718432,-3.8797828517939053,0.42984013400366466
124.52871949544377,-0.17919237315492573,0.013745565260821801,-4.031828395985829,0.30927521836849053
128.42871949544377,-0.1880471328166776,0.018405078908558,-4.231060488375245,0.414114275442555
132.32871949544375,-0.19061035271876364,-0.005125465012509812,-4.288732936172181,-0.11532296278147076
136.22871949544376,-0.1992320923894168,-0.002096781141481283,-4.482722078761878,-0.047177575683328865
140.12871949544376,-0.2097179919888598,0.01164878411934051,-4.718654819749345,0.26209764268516145
144.02871949544377,-0.21973785160610526,0.01793912754378438,-4.944101661137368,0.40363036973514854
142.49810725054581,-0.20156229230040412,-0.04100372010007856,-4.535151576759092,-0.9225837022517676
140.96749500564786,-0.19061035271876367,-0.07571709677571326,-4.288732936172182,-1.7036346774535482
139.43688276074988,-0.18711505285228264,-0.07478519404616601,-4.210088689176359,-1.6826668660387354
137.90627051585193,-0.1810565330837156,-0.08992861340130866,-4.073771994383601,-2.023393801529445
136.37565827095398,-0.17593009327954348,-0.08573505111834608,-3.9584270987897288,-1.9290386501627865
134.84504602605602,-0.1745319733329511,-0.07804685359958136,-3.9269693999913993,-1.7560542059905804
133.31443378115807,-0.16870647355548282,-0.08666695384789332,-3.7958956549983633,-1.9500064615775996
131.7838215362601,-0.16334701376021196,-0.10297525161497,-3.675307809604769,-2.3169431613368245
