-153.714868236719,-3.36343
-152.48577865517,-3.29627
-151.21490096979,-3.27276
-149.921947220564,-3.20373
-148.623212327185,-3.18169
-147.320283382746,-3.11596
-146.014512567642,-3.09028
-144.707710428508,-3.03399
-143.401653134507,-2.99222
-142.094850995373,-2.93771
-140.788163447798,-2.89625
-139.481189421325,-2.86918
-138.173527845498,-2.79085
-136.866725706363,-2.76583
-135.559064130536,-2.70582
-134.250944188473,-2.67563
-132.940876189906,-2.60733
-131.629891458867,-2.57787
-130.319135910947,-2.52296
-129.007692813672,-2.47765
-127.697166448869,-2.42883
-126.385952534712,-2.3856
-125.074910507894,-2.34729
-123.763238227501,-2.27894
-122.452941045816,-2.25006
-121.142414681013,-2.18884
-119.831544541534,-2.15124
-118.521591134526,-2.08619
-117.210663699267,-2.05088
-115.900824883818,-2.00092
-114.590241223236,-1.94588
-113.280631590905,-1.91274
-111.970563592339,-1.84479
-110.660495593772,-1.81307
-109.350828665662,-1.74098
-108.040932554434,-1.70858
-106.731437513662,-1.65379
-105.421484106655,-1.58619
-104.112275544781,-1.55672
-102.802551320891,-1.47889
-101.493400054797,-1.45013
-100.184076901364,-1.36701
-98.87486833949,-6.20781
-97.5660608480727,-13.9255
-96.2569095819783,-14.1072
-94.9482739778995,-14.1824
-93.6396383738207,-14.1556
-92.3304298119468,-14.1446
-91.021794207868,-14.1331
-89.7131586037891,-14.0638
-88.4045229997104,-14.0243
-87.0964603534267,-13.9103
-85.788397707143,-13.8555
-84.4803350608593,-13.7119
-83.1728453723708,-13.6469
-81.8659286416774,-13.5004
-80.5584389531889,-13.41
-79.2520951802906,-13.2596
-77.9457514073923,-13.181
-76.6405535500843,-13.0516
-75.3353556927763,-12.9064
-74.0313037510585,-12.7869
-72.728397724931,-12.6172
-71.4272105721889,-12.5029
-70.131180039603,-12.3216
-68.839160211583,-12.2221
-67.5482862991532,-12.0625
-66.2591312601089,-11.9347
-64.9694032632694,-11.7595
-63.6768104774543,-11.6108
-62.3819258604586,-11.4496
-61.0824575811019,-11.2872
-59.7818433861549,-11.1757
-58.4783644022323,-10.984
-57.1737395027194,-10.8515
-55.8662498142309,-10.6631
-54.5581871679472,-10.5237
-53.2495515638684,-10.3546
-51.938051170814,-10.2237
-50.6265507777595,-10.0418
-49.3173422158856,-9.88406
-48.0069877384214,-9.72884
-46.6960603031621,-9.57301
-45.3851328679028,-9.42411
-44.0742054326434,-9.23463
-42.762705039589,-9.11471
-41.4512046465345,-8.9331
-40.1397042534801,-8.79597
-38.8293497760159,-8.60788
-37.5189952985517,-8.49261
-36.2080678632923,-8.31537
-34.897140428033,-8.16797
-33.5856400349786,-8.00866
-32.2764314731046,-7.86648
-30.9655040378453,-7.73105
-29.6551495603811,-7.55849
-28.3447950829169,-7.43016
-27.0344406054527,-7.26009
-25.7235131701934,-7.14877
-24.4131586927292,-6.96643
-23.1033771730602,-6.84976
-21.793022695596,-6.70123
-20.4826682181318,-6.57529
-19.1723137406676,-6.43007
-17.8625322209985,-6.29784
-16.5516047857392,-6.18565
-15.2418232660701,-6.03332
-13.9308958308108,-5.9317
-12.6211143111418,-5.78395
-11.3107598336776,-5.69176
-10.0009783140085,-5.54253
-8.69062383654429,-5.44992
-7.38084231687523,-5.31889
-6.0710607972062,-5.21266
-4.76013336194686,-5.09497
-3.45092480007293,-4.98062
-2.13999736481361,-4.88127
-0.830215845144551,-4.74924
0.479565674524537,-4.66105
1.7893471941936,-4.52779
3.09970167165778,-4.44623
4.40948319132684,-4.31259
5.7192647109959,-4.23486
7.02961918846009,-4.11191
8.33882775033402,-4.00815
9.64918222779821,-3.90462
10.9583907896721,-3.79531
12.2687452671363,-3.70382
13.5785267868054,-3.58571
14.8883083064745,-3.49662
16.1975168683484,-3.38596
17.5072983880175,-3.30853
18.8170799076865,-3.18778
20.1262884695604,-3.09926
21.4366429470246,-3.00063
22.7458515088986,-2.90579
24.0556330285677,-2.79821
25.3648415904416,-2.69734
26.6746231101106,-2.61579
27.9838316719845,-2.5068
29.2936131916536,-2.43063
30.6028217535276,-2.32576
31.9126032731966,-2.24186
33.2223847928657,-2.13548
34.5315933547396,-2.06094
35.8413748744087,-1.97633
37.1505834362826,-1.89058
38.4609379137468,-1.80218
39.7701464756207,-1.70945
41.0799279952898,-1.6405
42.3891365571637,-1.55987
43.6994910346279,-1.49
45.0086995965019,-1.40295
46.3179081583758,-1.32817
47.6276896780448,-1.24716
48.9374711977139,-1.17379
50.2466797595878,-1.08715
51.5553153636666,-1.02193
52.8645239255405,-0.961733
54.1737324874145,-0.877587
55.4823680914933,-0.810297
56.7904307377769,-0.734608
58.0990663418557,-0.662274
59.4071289881394,-0.589619
60.7163375500134,-0.518369
62.024400196297,-0.452569
63.3324628425807,-0.37882
64.6405254888644,-0.311816
65.9480151773529,-0.240124
67.2566507814317,-0.168387
68.5647134277154,-0.103246
69.8733490317942,-0.0331648
71.1814116780778,0.0437339
72.4894743243615,0.104136
73.7975369706452,0.164261
75.1055996169289,0.234268
76.4136622632125,0.293195
77.7217249094962,0.365128
79.0315064291652,0.422362
80.3395690754489,0.491633
81.6482046795277,0.55319
82.9562673258114,0.613057
84.2654758876853,0.68579
85.573538533969,0.737516
86.8833200536381,0.813905
88.1919556577168,0.865578
89.5017371773859,0.922935
90.8109457392599,0.993375
92.1218731745192,1.0472
93.4322276519834,1.11471
94.7425821294475,1.16586
96.0546554802971,1.24184
97.3690206623272,1.29231
98.8271982509352,1.36094
100.238393300342,1.42347
101.544164115446,1.47394
102.850507888344,1.54852
