x_tip,y_tip,tip_angle_deg,F_x,F_y
200.0,-70.0,-35.0,153.16214,-127.67265
200.0,-50.0,-25.0,153.56369,-113.34708
200.0,-30.0,-14.999999999999998,155.62413,-97.21529
200.0,-10.0,-5.0,157.44348,-79.56464
200.0,10.0,5.0,155.00064,-61.265198
200.0,30.0,14.999999999999998,148.2695,-43.63031
200.0,50.0,25.0,133.45421,-29.234299
200.0,70.0,35.0,97.971565,-28.969414
