x_tip,y_tip,tip_angle_deg,F_x,F_y
200.0,-70.0,-35.0,74.12278,-49.838676
200.0,-50.0,-25.0,118.712135,-48.894707
200.0,-30.0,-14.999999999999998,146.2396,-37.805668
200.0,-10.0,-5.0,160.18448,-23.01725
200.0,10.0,5.0,160.40605,-7.8200684
200.0,30.0,14.999999999999998,147.20084,2.986843
200.0,50.0,25.0,121.78681,6.015503
200.0,70.0,35.0,82.3442,-3.8684196
