x_tip,y_tip,tip_angle_deg,F_x,F_y
200.0,-70.0,-35.0,-18.254868,12.931279
200.0,-50.0,-25.0,28.707047,-3.2111702
200.0,-30.0,-14.999999999999998,55.39998,-7.6956882
200.0,-10.0,-5.0,69.32493,-3.2715454
200.0,10.0,5.0,77.84268,3.6835938
200.0,30.0,14.999999999999998,79.97802,12.030453
200.0,50.0,25.0,76.81161,19.07705
200.0,70.0,35.0,67.0672,22.583784
