x_tip,y_tip,tip_angle_deg,F_x,F_y
200.0,-70.0,-35.0,62.623043,-77.59907
200.0,-50.0,-25.0,101.60531,-84.89637
200.0,-30.0,-14.999999999999998,127.46583,-83.662735
200.0,-10.0,-5.0,147.0997,-76.19105
200.0,10.0,5.0,165.52376,-63.65837
200.0,30.0,14.999999999999998,181.08253,-47.471615
200.0,50.0,25.0,194.60208,-25.446796
200.0,70.0,35.0,206.13448,-1.1143169
