x_tip,y_tip,tip_angle_deg,F_x,F_y
200.0,-70.0,-35.0,99.52031,-60.77379
200.0,-50.0,-25.0,113.57402,-57.349834
200.0,-30.0,-14.999999999999998,124.14586,-51.09654
200.0,-10.0,-5.0,127.213745,-41.331165
200.0,10.0,5.0,122.954,-30.166119
200.0,30.0,14.999999999999998,111.24115,-20.729984
200.0,50.0,25.0,86.39205,-16.26248
200.0,70.0,35.0,44.42081,-20.995975
