x_tip,y_tip,tip_angle_deg,F_x,F_y
200.0,-70.0,-35.0,158.06293,-169.30803
200.0,-50.0,-25.0,213.05164,-188.90515
200.0,-30.0,-14.999999999999998,221.6044,-186.09084
200.0,-10.0,-5.0,234.74474,-171.81694
200.0,10.0,5.0,255.44244,-148.61905
200.0,30.0,14.999999999999998,282.4236,-113.90018
200.0,50.0,25.0,303.85513,-61.89377
200.0,70.0,35.0,253.23535,-27.133362
