x_tip,y_tip,tip_angle_deg,F_x,F_y
200.0,-70.0,-35.0,253.23569,27.132599
200.0,-50.0,-25.0,303.85654,61.890167
200.0,-30.0,-14.999999999999998,282.4247,113.90346
200.0,-10.0,-5.0,255.43999,148.62022
200.0,10.0,5.0,234.74341,171.81726
200.0,30.0,14.999999999999998,221.60391,186.09152
200.0,50.0,25.0,213.05077,188.90544
200.0,70.0,35.0,158.06094,169.30782
