x_tip,y_tip,tip_angle_deg,F_x,F_y
200.0,-70.0,-35.0,16.25473,-30.055141
200.0,-50.0,-25.0,65.81115,-49.242203
200.0,-30.0,-14.999999999999998,96.60784,-49.74446
200.0,-10.0,-5.0,118.458664,-41.927025
200.0,10.0,5.0,131.20752,-28.37764
200.0,30.0,14.999999999999998,136.116,-12.245989
200.0,50.0,25.0,131.44766,2.9876137
200.0,70.0,35.0,119.833885,14.809181
