x_tip,y_tip,tip_angle_deg,F_x,F_y
160.0,-71.0,14.999999999999998,65.131836,57.50791
160.0,-46.714286,14.999999999999998,88.297615,9.363394
160.0,-22.428571,14.999999999999998,111.22373,-8.686745
160.0,1.857143,14.999999999999998,122.83982,6.327278
160.0,26.142857,14.999999999999998,165.00645,113.149765
160.0,50.428571,14.999999999999998,135.04646,126.09219
160.0,74.714286,14.999999999999998,102.654785,122.05558
160.0,99.0,14.999999999999998,74.89659,101.65981
