x_tip,y_tip,tip_angle_deg,F_x,F_y
160.0,-71.0,14.999999999999998,103.66489,-123.146034
160.0,-46.714286,14.999999999999998,135.45079,-136.08759
160.0,-22.428571,14.999999999999998,178.05566,-129.98338
160.0,1.857143,14.999999999999998,214.06133,-98.50508
160.0,26.142857,14.999999999999998,223.54242,-62.744507
160.0,50.428571,14.999999999999998,219.5757,-41.39951
160.0,74.714286,14.999999999999998,100.88957,40.605507
160.0,99.0,14.999999999999998,76.90788,8.048309
