x_tip,y_tip,tip_angle_deg,F_x,F_y
0.2,-0.07,0.0,108.25166,-114.506386
0.2,-0.05,0.0,144.58792,-140.79785
0.2,-0.03,0.0,179.07777,-158.19362
0.2,-0.01,0.0,221.575,-164.79015
0.2,0.01,0.0,269.20438,-152.05441
0.2,0.03,0.0,321.01758,-118.32483
0.2,0.05,0.0,371.41263,-54.76004
0.2,0.07,0.0,426.80948,56.022705
