x_tip,y_tip,tip_angle_deg,F_x,F_y
0.2,-0.07,0.0,86.7794,-73.14626
0.2,-0.05,0.0,117.639206,-88.169975
0.2,-0.03,0.0,135.0837,-84.945694
0.2,-0.01,0.0,150.09624,-76.50763
0.2,0.01,0.0,163.5681,-64.02017
0.2,0.03,0.0,173.01604,-48.586533
0.2,0.05,0.0,171.0453,-39.66661
0.2,0.07,0.0,155.06554,-43.640594
