x_tip,y_tip,tip_angle_deg,F_x,F_y
0.2,-0.07,0.0,19.696896,25.476738
0.2,-0.05,0.0,66.345566,-20.120573
0.2,-0.03,0.0,100.21613,-40.530113
0.2,-0.01,0.0,119.30263,-39.57182
0.2,0.01,0.0,130.69333,-30.63921
0.2,0.03,0.0,130.02242,-20.053272
0.2,0.05,0.0,116.90173,-15.064026
0.2,0.07,0.0,89.18794,-25.897755
