x_tip,y_tip,tip_angle_deg,F_x,F_y
0.2,-0.07,0.0,89.18592,25.897034
0.2,-0.05,0.0,116.899254,15.062828
0.2,-0.03,0.0,130.01872,20.054085
0.2,-0.01,0.0,130.69646,30.641064
0.2,0.01,0.0,119.304306,39.568474
0.2,0.03,0.0,100.216034,40.530193
0.2,0.05,0.0,66.33424,20.117731
0.2,0.07,0.0,19.708883,-25.473843
