x_tip,y_tip,tip_angle_deg,F_x,F_y
0.21,-0.07,0.0,46.903713,-40.69871
0.21,-0.05,0.0,104.27296,-74.61964
0.21,-0.03,0.0,127.66515,-76.602295
0.21,-0.01,0.0,143.92004,-69.84276
0.21,0.01,0.0,154.20146,-58.541397
0.21,0.03,0.0,159.54916,-47.472916
0.21,0.05,0.0,149.72768,-45.92343
0.21,0.07,0.0,105.49219,-71.52977
