x_tip,y_tip,tip_angle_deg,F_x,F_y
0.21,-0.07,0.0,77.99503,-79.65985
0.21,-0.05,0.0,141.47682,-122.82137
0.21,-0.03,0.0,181.58473,-138.57089
0.21,-0.01,0.0,223.28421,-141.8759
0.21,0.01,0.0,270.2085,-127.99556
0.21,0.03,0.0,320.81802,-91.875946
0.21,0.05,0.0,375.53738,-28.62001
0.21,0.07,0.0,413.59445,63.708008
