x_tip,y_tip,tip_angle_deg,F_x,F_y
0.21,-0.07,0.0,32.96351,56.244476
0.21,-0.05,0.0,85.08429,25.302711
0.21,-0.03,0.0,101.05223,23.375782
0.21,-0.01,0.0,101.90569,28.380608
0.21,0.01,0.0,92.7015,31.987877
0.21,0.03,0.0,70.073944,25.390274
0.21,0.05,0.0,30.633667,-1.2466774
0.21,0.07,0.0,-50.380924,-72.254364
