x_tip,y_tip,tip_angle_deg,F_x,F_y
0.21,-0.07,0.0,79.22011,-33.89425
0.21,-0.05,0.0,124.4909,-41.895664
0.21,-0.03,0.0,136.78966,-31.312628
0.21,-0.01,0.0,134.9622,-22.569263
0.21,0.01,0.0,124.44913,-19.116089
0.21,0.03,0.0,102.87036,-26.18377
0.21,0.05,0.0,63.691647,-53.39231
0.21,0.07,0.0,-26.658619,-134.08215
