x_tip,y_tip,tip_angle_deg,F_x,F_y
0.21,-0.07,0.0,-72.39473,97.83118
0.21,-0.05,0.0,5.624959,30.988152
0.21,-0.03,0.0,37.735123,7.585744
0.21,-0.01,0.0,53.980793,-0.29575157
0.21,0.01,0.0,53.981644,0.2965107
0.21,0.03,0.0,37.73618,-7.58519
0.21,0.05,0.0,5.624353,-30.989075
0.21,0.07,0.0,-72.394554,-97.828766
